13944791	401449
13944801	215976
13944801	559275
13944811	210168
13944811	210170
13944811	406384
13944971	101848
13944971	101893
13944971	215907
13944971	401351
13945011	101858
13945101	210432
13945101	210434
13945101	551687
13945141	206322
13945161	406605
13945191	566732
13945771	210222
13945801	101833
13945821	101845
13945821	200832
13945821	559275
13945851	101848
13945851	301418
13945851	508506
13945851	559275
13945861	401450
13945901	210229
13945911	401430
13945921	101858
13945921	215968
13945931	215967
13945941	100796
13945941	210168
13945981	215969
13945991	301428
13946041	301428
13946051	301428
13946051	559275
13946111	112816
13946111	215964
13946111	565371
13946121	210168
13946131	215965
13946131	401351
13946141	101848
13946141	200100
13946161	200099
13946271	210168
13946281	301447
13946281	559275
13946321	212465
13946361	401551
13946371	401550
13946371	407060
13946451	210168
13946451	551591
13946451	551592
13946451	559275
13946461	208411
13946461	567534
13946471	567534
13946501	101848
13946501	401323
13946501	407036
13946551	215884
13946611	215884
13946611	301366
13946661	101855
13946661	215958
13946691	566124
13946701	101848
13946701	401346
13946971	566197
13947001	300426
13947011	101845
13947061	101833
13947061	215767
13947071	215767
13947091	101833
13947091	205113
13947091	215767
13947091	216044
13947091	301447
13960946051	501365
13961131051	566183
13961137051	210930
13961139051	567838
14031621	101848
14031621	559275
140474011	204467
14157251	208375
14157251	552448
14157271	208375
14157271	502824
14157271	563337
14157271	563338
14157271	565134
14157281	206352
14157281	563337
14157301	208375
14157321	409927
14223900051	203063
14238496051	205275
14238497051	207659
14238509051	553769
14238512051	100663
14238512051	213780
14309361	568203
14309371	215970
14309381	401444
14315521	208113
14459785051	302379
14459786051	101991
14586562051	204173
14586562051	210427
14586563051	204173
14586563051	210427
14586623051	101893
14586625051	101893
14586628051	101893
14586628051	204697
14594798051	565450
14616220051	203109
14616220051	301722
14616244051	101129
14616244051	404386
14616249051	211741
14616250051	201528
14616250051	211741
14616250051	552402
14616250051	559311
14616251051	211741
14616251051	559311
14616257051	110105
14616257051	211741
14616258051	211741
14616258051	565188
14616259051	565188
14616294051	112919
14616298051	563740
14616302051	568580
14616305051	407679
14616306051	566509
14616320051	112919
14616355051	101129
14616359051	112919
14616359051	216100
14616432051	112919
14616432051	563742
14616449051	112919
14616461051	205120
14616478051	213612
14616484051	401767
14616484051	564897
14616487051	112928
14616487051	401038
14616487051	401044
14616490051	112928
14616492051	112928
14616492051	401712
14616493051	112928
14616501051	509176
14616505051	213620
14616507051	205880
14616507051	406942
14616515051	564897
14616520051	112928
14616520051	205877
14616522051	205877
14616522051	216079
14616529051	200156
14616529051	208316
14616529051	213189
14616534051	205877
14616542051	205877
14616542051	506776
14616546051	112928
14616546051	205877
14616546051	301717
14616557051	402667
14616557051	408507
14616559051	112779
14616559051	563338
14616559051	568380
14616561051	302145
14616564051	566888
14616565051	400872
14616570051	112928
14616570051	401044
14616572051	112928
14616572051	205881
14616595051	208611
14616883051	215767
14616888051	215767
14616888051	400795
14616915051	101845
14616915051	300399
14616915051	406605
14616943051	401338
14616944051	101848
14616948051	205568
14616953051	101766
14616953051	204549
14616957051	567799
14617001051	100636
14617001051	101837
14617002051	101848
14617030051	101833
14617031051	205805
14617036051	210168
14617036051	401412
14617036051	559263
14617037051	559263
14617037051	565047
14617038051	508506
